EmploymentID,EmployeeID,Office,Start_Date,Termination_Date,Office_Type,Currency,Salary,Active Status,Job_Profile
3670,103671,SanJose,3/5/2018,12/12/2999,Corporate,USD,73000,1,JP_1032
3671,103672,SanJose,3/5/2018,5/14/2018,Corporate,USD,57000,0,JP_1016
3672,103673,SanJose,3/5/2018,5/31/2018,Corporate,USD,54000,0,JP_1020
3673,103674,SanJose,3/5/2018,12/12/2999,Corporate,USD,59000,1,JP_1016
3674,103675,SanJose,3/5/2018,12/12/2999,Corporate,USD,54000,1,JP_1016
3675,103676,SanJose,3/5/2018,12/12/2999,Corporate,USD,51000,1,JP_1016
3676,103677,SanJose,3/5/2018,12/12/2999,Corporate,USD,52000,1,JP_1021
3677,103678,SanJose,3/5/2018,11/14/2020,Corporate,USD,55000,0,JP_1037
3678,103679,Boulder,3/5/2018,4/22/2021,Technology,USD,92000,0,JP_1038
3679,103680,Boulder,3/5/2018,12/12/2999,Technology,USD,100000,1,JP_1038
3680,103681,Boulder,3/5/2018,3/14/2022,Technology,USD,94000,1,JP_1039
3681,103682,NYC,3/5/2018,12/12/2999,Corporate,USD,60000,1,JP_1014
3682,103683,NYC,3/5/2018,12/12/2999,Corporate,USD,60000,1,JP_1019
3683,103684,NYC,3/5/2018,5/8/2020,Corporate,USD,68000,0,JP_1008
3684,103685,NYC,3/5/2018,4/16/2022,Corporate,USD,72000,1,JP_1029
3685,103686,NYC,3/5/2018,12/12/2999,Corporate,USD,63000,1,JP_1001
3686,103687,SanJose,3/12/2018,12/12/2999,Corporate,USD,50000,1,JP_1019
3687,103688,SanJose,3/12/2018,6/17/2019,Corporate,USD,73000,0,JP_1029
3688,103689,SanJose,3/12/2018,12/12/2999,Corporate,USD,72000,1,JP_1029
3689,103690,SanJose,3/12/2018,12/12/2999,Corporate,USD,51000,1,JP_1016
3690,103691,Boulder,3/12/2018,10/1/2019,Technology,USD,99000,0,JP_1038
3691,103692,Boulder,3/12/2018,12/22/2021,Technology,USD,61000,1,JP_1012
3692,103693,Boulder,3/12/2018,12/12/2999,Technology,USD,98000,1,JP_1038
3693,103694,NYC,3/12/2018,3/3/2021,Corporate,USD,69000,0,JP_1014
3694,103695,NYC,3/12/2018,9/27/2018,Corporate,USD,51000,0,JP_1015
3695,103696,SanJose,3/19/2018,1/13/2019,Corporate,USD,56000,0,JP_1016
3696,103697,SanJose,3/19/2018,8/5/2019,Corporate,USD,68000,0,JP_1011
3697,103698,Boulder,3/19/2018,12/6/2019,Technology,USD,100000,0,JP_1040
3698,103699,London,3/19/2018,12/12/2999,Corporate,GBP,36000,1,JP_1004
3699,103700,Boulder,3/26/2018,6/14/2018,Technology,USD,96000,0,JP_1038
3700,103701,Boulder,3/26/2018,5/7/2020,Technology,USD,99000,0,JP_1040
3701,103702,NYC,3/26/2018,11/23/2020,Corporate,USD,83000,0,JP_1023
3702,103703,London,3/26/2018,12/12/2999,Corporate,GBP,22000,1,JP_1029
3703,103704,SanJose,3/26/2018,4/5/2023,Corporate,USD,79000,1,JP_1035
3704,103705,SanJose,4/2/2018,1/13/2021,Corporate,USD,75000,0,JP_1029
3705,103706,SanJose,4/2/2018,2/22/2019,Corporate,USD,77000,0,JP_1029
3706,103707,Boulder,4/2/2018,12/12/2999,Technology,USD,92000,1,JP_1038
3707,103708,NYC,4/2/2018,12/12/2999,Corporate,USD,58000,1,JP_1015
3708,103709,NYC,4/2/2018,6/14/2021,Corporate,USD,53000,0,JP_1020
3709,103710,NYC,4/2/2018,6/18/2018,Corporate,USD,85000,0,JP_1024
3710,103711,NYC,4/2/2018,12/12/2999,Corporate,USD,51000,1,JP_1018
3711,103712,HongKong,4/2/2018,12/12/2999,Technology,HKD,290000,1,JP_1039
3712,103713,London,4/2/2018,12/12/2999,Corporate,GBP,39000,1,JP_1027
3713,103714,Boulder,4/9/2018,5/27/2020,Technology,USD,95000,0,JP_1040
3714,103715,Boulder,4/9/2018,12/12/2999,Technology,USD,94000,1,JP_1041
3715,103716,Boulder,4/9/2018,5/29/2023,Technology,USD,78000,1,JP_1022
3716,103717,NYC,4/9/2018,12/12/2999,Corporate,USD,72000,1,JP_1031
3717,103718,NYC,4/9/2018,12/12/2999,Corporate,USD,52000,1,JP_1019
3718,103719,NYC,4/9/2018,12/12/2999,Corporate,USD,54000,1,JP_1016
3719,103720,NYC,4/9/2018,12/12/2999,Corporate,USD,75000,1,JP_1029
3720,103721,NYC,4/9/2018,12/12/2999,Corporate,USD,72000,1,JP_1029
3721,103722,NYC,4/9/2018,10/18/2022,Corporate,USD,53000,1,JP_1019
3722,103723,NYC,4/9/2018,12/12/2999,Corporate,USD,62000,1,JP_1010
3723,103724,NYC,4/9/2018,5/30/2018,Corporate,USD,51000,0,JP_1016
3724,103725,NYC,4/9/2018,6/30/2023,Corporate,USD,79000,1,JP_1029
3725,103726,NYC,4/9/2018,3/25/2023,Corporate,USD,52000,1,JP_1016
3726,103727,NYC,4/9/2018,7/28/2023,Corporate,USD,61000,1,JP_1006
3727,103728,London,4/9/2018,12/12/2999,Corporate,GBP,31000,1,JP_1029
3728,103729,London,4/9/2018,9/3/2021,Corporate,GBP,31000,1,JP_1016
3729,103730,SanJose,4/16/2018,12/12/2999,Corporate,USD,56000,1,JP_1018
3730,103731,SanJose,4/16/2018,3/26/2019,Corporate,USD,72000,0,JP_1035
3731,103732,SanJose,4/16/2018,12/12/2999,Corporate,USD,53000,1,JP_1015
3732,103733,SanJose,4/16/2018,12/12/2999,Corporate,USD,60000,1,JP_1015
3733,103734,SanJose,4/16/2018,12/12/2999,Corporate,USD,69000,1,JP_1007
3734,103735,SanJose,4/16/2018,9/22/2019,Corporate,USD,76000,0,JP_1031
3735,103736,SanJose,4/16/2018,11/23/2018,Corporate,USD,53000,0,JP_1019
3736,103737,SanJose,4/16/2018,12/5/2018,Corporate,USD,75000,0,JP_1029
3737,103738,SanJose,4/16/2018,2/20/2021,Corporate,USD,78000,0,JP_1032
3738,103739,Boulder,4/16/2018,9/3/2023,Technology,USD,94000,1,JP_1038
3739,103740,Boulder,4/16/2018,12/12/2999,Technology,USD,95000,1,JP_1038
3740,103741,Boulder,4/16/2018,12/12/2999,Technology,USD,93000,1,JP_1038
3741,103742,Boulder,4/16/2018,10/24/2021,Technology,USD,91000,1,JP_1039
3742,103743,Boulder,4/16/2018,12/12/2999,Technology,USD,97000,1,JP_1038
3743,103744,NYC,4/16/2018,12/12/2999,Corporate,USD,70000,1,JP_1031
3744,103745,NYC,4/16/2018,6/13/2019,Corporate,USD,60000,0,JP_1001
3745,103746,NYC,4/16/2018,12/12/2999,Corporate,USD,52000,1,JP_1019
3746,103747,HongKong,4/16/2018,12/12/2999,Technology,HKD,292000,1,JP_1038
3747,103748,Boulder,4/23/2018,12/12/2999,Technology,USD,84000,1,JP_1022
3748,103749,NYC,4/23/2018,5/3/2019,Corporate,USD,49000,0,JP_1037
3749,103750,NYC,4/23/2018,6/16/2023,Corporate,USD,75000,1,JP_1029
3750,103751,HongKong,4/23/2018,10/1/2021,Technology,HKD,285000,1,JP_1038
3751,103752,HongKong,4/23/2018,8/21/2022,Technology,HKD,292000,1,JP_1038
3752,103753,Boulder,4/30/2018,12/12/2999,Technology,USD,96000,1,JP_1039
3753,103754,Boulder,4/30/2018,11/27/2020,Technology,USD,97000,0,JP_1041
3754,103755,Boulder,4/30/2018,2/2/2021,Technology,USD,98000,0,JP_1040
3755,103756,Boulder,4/30/2018,12/12/2999,Technology,USD,98000,1,JP_1039
3756,103757,NYC,4/30/2018,12/12/2999,Corporate,USD,75000,1,JP_1032
3757,103758,NYC,4/30/2018,12/12/2999,Corporate,USD,70000,1,JP_1032
3758,103759,NYC,4/30/2018,1/4/2019,Corporate,USD,57000,0,JP_1016
3759,103760,London,4/30/2018,8/19/2021,Corporate,GBP,32000,1,JP_1004
3760,103761,London,4/30/2018,7/9/2023,Corporate,GBP,35000,1,JP_1009
3761,103762,London,4/30/2018,12/12/2999,Corporate,GBP,37000,1,JP_1019
3762,103763,Boulder,5/7/2018,12/12/2999,Technology,USD,99000,1,JP_1038
3763,103764,Boulder,5/7/2018,4/24/2021,Technology,USD,95000,0,JP_1038
3764,103765,Boulder,5/7/2018,12/12/2999,Technology,USD,91000,1,JP_1038
3765,103766,NYC,5/7/2018,9/12/2021,Corporate,USD,83000,1,JP_1023
3766,103767,NYC,5/7/2018,12/12/2999,Corporate,USD,67000,1,JP_1010
3767,103768,NYC,5/7/2018,12/12/2999,Corporate,USD,61000,1,JP_1008
3768,103769,NYC,5/7/2018,12/12/2999,Corporate,USD,63000,1,JP_1004
3769,103770,NYC,5/7/2018,12/12/2999,Corporate,USD,53000,1,JP_1015
3770,103771,HongKong,5/7/2018,12/12/2999,Technology,HKD,290000,1,JP_1040
3771,103772,London,5/7/2018,10/21/2019,Corporate,GBP,30000,0,JP_1035
3772,103773,Boulder,5/14/2018,10/26/2019,Technology,USD,94000,0,JP_1038
3773,103774,NYC,5/14/2018,8/20/2021,Corporate,USD,77000,1,JP_1032
3774,103775,NYC,5/14/2018,10/23/2020,Corporate,USD,53000,0,JP_1016
3775,103776,Oslo,5/14/2018,11/5/2018,Technology,NOK,535000,0,JP_1038
3776,103777,London,5/14/2018,12/12/2999,Corporate,GBP,37000,1,JP_1022
3777,103778,Boulder,5/21/2018,1/22/2019,Technology,USD,99000,0,JP_1040
3778,103779,Boulder,5/21/2018,12/22/2022,Technology,USD,81000,1,JP_1028
3779,103780,NYC,5/21/2018,12/12/2999,Corporate,USD,55000,1,JP_1016
3780,103781,NYC,5/21/2018,12/12/2999,Corporate,USD,76000,1,JP_1029
3781,103782,NYC,5/21/2018,5/22/2019,Corporate,USD,75000,0,JP_1029
3782,103783,NYC,5/21/2018,12/12/2999,Corporate,USD,79000,1,JP_1032
3783,103784,NYC,5/21/2018,12/12/2999,Corporate,USD,77000,1,JP_1032
3784,103785,NYC,5/21/2018,4/3/2021,Corporate,USD,68000,0,JP_1008
3785,103786,NYC,5/21/2018,6/14/2021,Corporate,USD,75000,0,JP_1025
3786,103787,NYC,5/21/2018,12/12/2999,Corporate,USD,66000,1,JP_1008
3787,103788,NYC,5/21/2018,12/12/2999,Corporate,USD,50000,1,JP_1016
3788,103789,HongKong,5/21/2018,12/12/2999,Technology,HKD,289000,1,JP_1038
3789,103790,London,5/21/2018,4/3/2019,Corporate,GBP,29000,0,JP_1034
3790,103791,Boulder,5/28/2018,11/12/2020,Technology,USD,95000,0,JP_1040
3791,103792,Boulder,5/28/2018,1/11/2023,Technology,USD,95000,1,JP_1038
3792,103793,Boulder,5/28/2018,12/12/2999,Technology,USD,99000,1,JP_1038
3793,103794,Boulder,5/28/2018,9/14/2021,Technology,USD,99000,1,JP_1040
3794,103795,NYC,5/28/2018,12/12/2999,Corporate,USD,57000,1,JP_1019
3795,103796,NYC,5/28/2018,1/23/2023,Corporate,USD,68000,1,JP_1003
3796,103797,NYC,5/28/2018,5/23/2020,Corporate,USD,78000,0,JP_1029
3797,103798,NYC,5/28/2018,11/30/2023,Corporate,USD,59000,1,JP_1016
3798,103799,London,5/28/2018,4/30/2019,Corporate,GBP,36000,0,JP_1015
3799,103800,London,5/28/2018,5/13/2022,Corporate,GBP,28000,1,JP_1029
3800,103801,Boulder,6/4/2018,5/28/2019,Technology,USD,93000,0,JP_1038
3801,103802,Boulder,6/4/2018,3/26/2019,Technology,USD,90000,0,JP_1038
3802,103803,NYC,6/4/2018,2/19/2022,Corporate,USD,71000,1,JP_1029
3803,103804,NYC,6/4/2018,12/12/2999,Corporate,USD,55000,1,JP_1015
3804,103805,NYC,6/4/2018,10/9/2023,Corporate,USD,71000,1,JP_1029
3805,103806,NYC,6/4/2018,12/12/2999,Corporate,USD,51000,1,JP_1016
3806,103807,HongKong,6/4/2018,1/14/2019,Technology,HKD,286000,0,JP_1038
3807,103808,HongKong,6/4/2018,12/12/2999,Technology,HKD,288000,1,JP_1038
3808,103809,London,6/4/2018,12/27/2020,Corporate,GBP,25000,0,JP_1029
3809,103810,Boulder,6/11/2018,8/12/2021,Technology,USD,93000,1,JP_1040
3810,103811,Boulder,6/11/2018,12/12/2999,Technology,USD,99000,1,JP_1038
3811,103812,NYC,6/11/2018,1/18/2019,Corporate,USD,57000,0,JP_1015
3812,103813,NYC,6/11/2018,4/19/2021,Corporate,USD,76000,0,JP_1034
3813,103814,NYC,6/11/2018,12/12/2999,Corporate,USD,50000,1,JP_1019
3814,103815,NYC,6/11/2018,7/30/2018,Corporate,USD,74000,0,JP_1029
3815,103816,NYC,6/11/2018,4/6/2022,Corporate,USD,57000,1,JP_1015
3816,103817,NYC,6/11/2018,12/12/2999,Corporate,USD,63000,1,JP_1014
3817,103818,NYC,6/11/2018,10/6/2022,Corporate,USD,77000,1,JP_1035
3818,103819,NYC,6/11/2018,8/20/2022,Corporate,USD,63000,1,JP_1008
3819,103820,HongKong,6/11/2018,2/4/2021,Technology,HKD,289000,0,JP_1038
3820,103821,HongKong,6/11/2018,12/12/2999,Technology,HKD,288000,1,JP_1040
3821,103822,Boulder,6/18/2018,12/12/2999,Technology,USD,92000,1,JP_1038
3822,103823,Boulder,6/18/2018,12/18/2021,Technology,USD,93000,1,JP_1038
3823,103824,NYC,6/18/2018,8/12/2021,Corporate,USD,77000,1,JP_1030
3824,103825,NYC,6/18/2018,6/28/2022,Corporate,USD,53000,1,JP_1037
3825,103826,London,6/18/2018,10/3/2018,Corporate,GBP,24000,0,JP_1037
3826,103827,Boulder,6/25/2018,2/3/2020,Technology,USD,99000,0,JP_1038
3827,103828,Boulder,6/25/2018,12/12/2999,Technology,USD,91000,1,JP_1039
3828,103829,Boulder,6/25/2018,12/12/2999,Technology,USD,96000,1,JP_1039
3829,103830,Boulder,6/25/2018,8/25/2022,Technology,USD,97000,1,JP_1038
3830,103831,Boulder,6/25/2018,12/12/2999,Technology,USD,97000,1,JP_1040
3831,103832,Boulder,6/25/2018,12/12/2999,Technology,USD,93000,1,JP_1040
3832,103833,NYC,6/25/2018,3/27/2021,Corporate,USD,76000,0,JP_1031
3833,103834,NYC,6/25/2018,12/12/2999,Corporate,USD,77000,1,JP_1023
3834,103835,NYC,6/25/2018,6/17/2020,Corporate,USD,85000,0,JP_1025
3835,103836,NYC,6/25/2018,8/30/2018,Corporate,USD,53000,0,JP_1016
3836,103837,NYC,6/25/2018,12/12/2999,Corporate,USD,76000,1,JP_1029
3837,103838,NYC,6/25/2018,6/1/2021,Corporate,USD,78000,0,JP_1023
3838,103839,NYC,6/25/2018,2/14/2022,Corporate,USD,80000,1,JP_1022
3839,103840,NYC,6/25/2018,12/5/2020,Corporate,USD,55000,0,JP_1018
3840,103841,NYC,6/25/2018,12/12/2999,Corporate,USD,51000,1,JP_1016
3841,103842,HongKong,6/25/2018,2/26/2022,Technology,HKD,285000,1,JP_1039
3842,103843,HongKong,6/25/2018,12/12/2999,Technology,HKD,293000,1,JP_1038
3843,103844,Oslo,6/25/2018,10/3/2022,Technology,NOK,539000,1,JP_1039
3844,103845,Boulder,7/2/2018,1/9/2019,Technology,USD,97000,0,JP_1038
3845,103846,Boulder,7/2/2018,12/12/2999,Technology,USD,91000,1,JP_1038
3846,103847,Boulder,7/2/2018,12/12/2999,Technology,USD,95000,1,JP_1040
3847,103848,Boulder,7/2/2018,11/22/2022,Technology,USD,61000,1,JP_1009
3848,103849,Boulder,7/2/2018,6/8/2019,Technology,USD,90000,0,JP_1038
3849,103850,NYC,7/2/2018,12/12/2999,Corporate,USD,82000,1,JP_1024
3850,103851,NYC,7/2/2018,11/19/2021,Corporate,USD,82000,1,JP_1023
3851,103852,Boulder,7/9/2018,10/15/2018,Technology,USD,92000,0,JP_1040
3852,103853,Boulder,7/9/2018,11/19/2019,Technology,USD,91000,0,JP_1039
3853,103854,NYC,7/9/2018,12/22/2022,Corporate,USD,53000,1,JP_1037
3854,103855,NYC,7/9/2018,1/14/2022,Corporate,USD,59000,1,JP_1021
3855,103856,NYC,7/9/2018,6/4/2020,Corporate,USD,69000,0,JP_1009
3856,103857,HongKong,7/9/2018,4/22/2023,Technology,HKD,292000,1,JP_1039
3857,103858,Boulder,7/16/2018,11/3/2020,Technology,USD,97000,0,JP_1038
3858,103859,Boulder,7/16/2018,12/12/2999,Technology,USD,96000,1,JP_1039
3859,103860,Boulder,7/16/2018,3/17/2021,Technology,USD,100000,0,JP_1041
3860,103861,NYC,7/16/2018,9/2/2023,Corporate,USD,71000,1,JP_1032
3861,103862,NYC,7/16/2018,12/12/2999,Corporate,USD,79000,1,JP_1023
3862,103863,NYC,7/16/2018,12/12/2999,Corporate,USD,84000,1,JP_1023
3863,103864,NYC,7/16/2018,12/20/2022,Corporate,USD,51000,1,JP_1016
3864,103865,NYC,7/16/2018,12/12/2999,Corporate,USD,69000,1,JP_1001
3865,103866,NYC,7/16/2018,6/13/2021,Corporate,USD,60000,0,JP_1019
3866,103867,NYC,7/16/2018,12/12/2999,Corporate,USD,64000,1,JP_1005
3867,103868,HongKong,7/16/2018,4/22/2019,Technology,HKD,286000,0,JP_1038
3868,103869,Boulder,7/23/2018,12/12/2999,Technology,USD,94000,1,JP_1038
3869,103870,Boulder,7/23/2018,6/4/2021,Technology,USD,95000,0,JP_1038
3870,103871,Boulder,7/23/2018,5/31/2021,Technology,USD,92000,0,JP_1038
3871,103872,NYC,7/23/2018,12/12/2999,Corporate,USD,55000,1,JP_1016
3872,103873,NYC,7/23/2018,9/12/2019,Corporate,USD,71000,0,JP_1029
3873,103874,NYC,7/23/2018,12/12/2999,Corporate,USD,55000,1,JP_1037
3874,103875,NYC,7/23/2018,10/8/2020,Corporate,USD,66000,0,JP_1008
3875,103876,NYC,7/23/2018,12/12/2999,Corporate,USD,76000,1,JP_1027
3876,103877,HongKong,7/23/2018,12/28/2023,Technology,HKD,293000,1,JP_1040
3877,103878,Boulder,7/30/2018,6/18/2021,Technology,USD,97000,0,JP_1038
3878,103879,Boulder,7/30/2018,12/12/2999,Technology,USD,99000,1,JP_1039
3879,103880,Boulder,7/30/2018,4/29/2022,Technology,USD,94000,1,JP_1041
3880,103881,NYC,7/30/2018,2/16/2022,Corporate,USD,54000,1,JP_1018
3881,103882,NYC,7/30/2018,11/13/2018,Corporate,USD,68000,0,JP_1012
3882,103883,NYC,7/30/2018,3/23/2021,Corporate,USD,57000,0,JP_1018
3883,103884,NYC,7/30/2018,12/12/2999,Corporate,USD,73000,1,JP_1029
3884,103885,NYC,7/30/2018,12/12/2999,Corporate,USD,73000,1,JP_1032
3885,103886,Boulder,8/6/2018,1/24/2020,Technology,USD,81000,0,JP_1024
3886,103887,NYC,8/6/2018,1/14/2021,Corporate,USD,79000,0,JP_1029
3887,103888,NYC,8/6/2018,8/8/2018,Corporate,USD,70000,0,JP_1030
3888,103889,NYC,8/6/2018,3/31/2023,Corporate,USD,62000,1,JP_1010
3889,103890,NYC,8/6/2018,12/12/2999,Corporate,USD,45000,1,JP_1037
3890,103891,NYC,8/6/2018,12/12/2999,Corporate,USD,54000,1,JP_1016
3891,103892,Boulder,8/13/2018,9/10/2020,Technology,USD,100000,0,JP_1038
3892,103893,Boulder,8/13/2018,12/12/2999,Technology,USD,98000,1,JP_1039
3893,103894,NYC,8/13/2018,12/12/2999,Corporate,USD,80000,1,JP_1032
3894,103895,NYC,8/13/2018,3/14/2021,Corporate,USD,74000,0,JP_1034
3895,103896,NYC,8/13/2018,1/26/2023,Corporate,USD,62000,1,JP_1012
3896,103897,NYC,8/13/2018,9/15/2021,Corporate,USD,59000,1,JP_1018
3897,103898,NYC,8/13/2018,9/11/2020,Corporate,USD,50000,0,JP_1019
3898,103899,NYC,8/13/2018,7/30/2019,Corporate,USD,52000,0,JP_1015
3899,103900,Oslo,8/13/2018,8/3/2022,Technology,NOK,541000,1,JP_1038
3900,103901,Boulder,8/20/2018,12/12/2999,Technology,USD,93000,1,JP_1038
3901,103902,Boulder,8/20/2018,12/12/2999,Technology,USD,94000,1,JP_1038
3902,103903,NYC,8/20/2018,12/12/2999,Corporate,USD,75000,1,JP_1024
3903,103904,NYC,8/20/2018,11/4/2019,Corporate,USD,61000,0,JP_1001
3904,103905,Boulder,8/27/2018,12/12/2999,Technology,USD,92000,1,JP_1040
3905,103906,Boulder,8/27/2018,2/21/2023,Technology,USD,100000,1,JP_1038
3906,103907,Boulder,8/27/2018,6/24/2019,Technology,USD,91000,0,JP_1040
3907,103908,NYC,8/27/2018,12/12/2999,Corporate,USD,57000,1,JP_1018
3908,103909,NYC,8/27/2018,12/12/2999,Corporate,USD,52000,1,JP_1016
3909,103910,NYC,8/27/2018,12/12/2999,Corporate,USD,58000,1,JP_1016
3910,103911,NYC,8/27/2018,2/10/2022,Corporate,USD,53000,1,JP_1016
3911,103912,NYC,8/27/2018,12/12/2999,Corporate,USD,52000,1,JP_1015
3912,103913,NYC,8/27/2018,12/12/2999,Corporate,USD,72000,1,JP_1029
3913,103914,HongKong,8/27/2018,12/12/2999,Technology,HKD,287000,1,JP_1038
3914,103915,NYC,9/3/2018,2/26/2023,Corporate,USD,74000,1,JP_1032
3915,103916,NYC,9/3/2018,12/12/2999,Corporate,USD,77000,1,JP_1029
3916,103917,NYC,9/3/2018,10/18/2019,Corporate,USD,85000,0,JP_1025
3917,103918,NYC,9/3/2018,12/12/2999,Corporate,USD,78000,1,JP_1029
3918,103919,Boulder,9/10/2018,12/12/2999,Technology,USD,91000,1,JP_1038
3919,103920,NYC,9/10/2018,12/12/2999,Corporate,USD,52000,1,JP_1018
3920,103921,NYC,9/10/2018,12/12/2999,Corporate,USD,80000,1,JP_1025
3921,103922,NYC,9/10/2018,8/27/2020,Corporate,USD,58000,0,JP_1016
3922,103923,NYC,9/10/2018,1/30/2020,Corporate,USD,68000,0,JP_1003
3923,103924,NYC,9/10/2018,12/12/2999,Corporate,USD,77000,1,JP_1029
3924,103925,NYC,9/10/2018,1/30/2020,Corporate,USD,59000,0,JP_1016
3925,103926,NYC,9/10/2018,12/12/2999,Corporate,USD,76000,1,JP_1031
3926,103927,NYC,9/10/2018,9/16/2019,Corporate,USD,64000,0,JP_1012
3927,103928,NYC,9/10/2018,10/23/2019,Corporate,USD,60000,0,JP_1011
3928,103929,Oslo,9/10/2018,4/5/2023,Technology,NOK,531000,1,JP_1040
3929,103930,Boulder,9/17/2018,11/30/2022,Technology,USD,91000,1,JP_1039
3930,103931,Boulder,9/17/2018,12/12/2999,Technology,USD,92000,1,JP_1038
3931,103932,NYC,9/17/2018,3/31/2021,Corporate,USD,77000,0,JP_1029
3932,103933,NYC,9/17/2018,2/29/2020,Corporate,USD,51000,0,JP_1015
3933,103934,NYC,9/17/2018,3/31/2022,Corporate,USD,75000,1,JP_1035
3934,103935,SanJose,9/24/2018,12/12/2999,Corporate,USD,51000,1,JP_1015
3935,103936,SanJose,9/24/2018,4/10/2019,Corporate,USD,58000,0,JP_1015
3936,103937,SanJose,9/24/2018,12/12/2999,Corporate,USD,78000,1,JP_1029
3937,103938,SanJose,9/24/2018,12/12/2999,Corporate,USD,58000,1,JP_1015
3938,103939,SanJose,9/24/2018,12/12/2999,Corporate,USD,76000,1,JP_1029
3939,103940,SanJose,9/24/2018,10/19/2019,Corporate,USD,54000,0,JP_1015
3940,103941,SanJose,9/24/2018,11/4/2021,Corporate,USD,53000,1,JP_1019
3941,103942,SanJose,9/24/2018,11/27/2019,Corporate,USD,54000,0,JP_1015
3942,103943,SanJose,9/24/2018,10/10/2018,Corporate,USD,46000,0,JP_1037
3943,103944,SanJose,9/24/2018,10/22/2019,Corporate,USD,63000,0,JP_1008
3944,103945,SanJose,9/24/2018,12/12/2999,Corporate,USD,51000,1,JP_1015
3945,103946,SanJose,9/24/2018,12/12/2999,Corporate,USD,76000,1,JP_1031
3946,103947,SanJose,9/24/2018,12/12/2999,Corporate,USD,79000,1,JP_1035
3947,103948,SanJose,9/24/2018,12/12/2999,Corporate,USD,56000,1,JP_1016
3948,103949,SanJose,9/24/2018,8/28/2019,Corporate,USD,73000,0,JP_1029
3949,103950,Boulder,9/24/2018,1/19/2021,Technology,USD,98000,0,JP_1038
3950,103951,Boulder,9/24/2018,12/12/2999,Technology,USD,98000,1,JP_1040
3951,103952,Boulder,9/24/2018,12/12/2999,Technology,USD,98000,1,JP_1038
3952,103953,Boulder,9/24/2018,9/28/2020,Technology,USD,96000,0,JP_1040
3953,103954,Boulder,9/24/2018,7/1/2023,Technology,USD,94000,1,JP_1041
3954,103955,NYC,9/24/2018,6/28/2019,Corporate,USD,47000,0,JP_1037
3955,103956,NYC,9/24/2018,12/12/2999,Corporate,USD,79000,1,JP_1029
3956,103957,NYC,9/24/2018,9/8/2023,Corporate,USD,79000,1,JP_1034
3957,103958,NYC,9/24/2018,12/12/2999,Corporate,USD,78000,1,JP_1035
3958,103959,NYC,9/24/2018,9/21/2022,Corporate,USD,64000,1,JP_1006
3959,103960,NYC,9/24/2018,12/12/2999,Corporate,USD,75000,1,JP_1035
3960,103961,NYC,9/24/2018,12/12/2999,Corporate,USD,54000,1,JP_1018
3961,103962,HongKong,9/24/2018,8/3/2022,Technology,HKD,291000,1,JP_1038
3962,103963,Oslo,9/24/2018,2/7/2021,Technology,NOK,540000,0,JP_1038
3963,103964,London,9/29/2018,12/12/2999,Corporate,GBP,27000,1,JP_1031
3964,103965,London,9/29/2018,11/26/2018,Corporate,GBP,44000,0,JP_1025
3965,103966,Boulder,9/29/2018,4/18/2022,Technology,USD,91000,1,JP_1038
3966,103967,Boulder,9/29/2018,12/12/2999,Technology,USD,98000,1,JP_1038
3967,103968,Boulder,9/29/2018,12/12/2999,Technology,USD,81000,1,JP_1025
3968,103969,SanJose,10/1/2018,2/23/2022,Corporate,USD,75000,1,JP_1035
3969,103970,SanJose,10/1/2018,8/25/2019,Corporate,USD,68000,0,JP_1008
3970,103971,SanJose,10/1/2018,9/30/2021,Corporate,USD,57000,0,JP_1016
3971,103972,SanJose,10/1/2018,10/29/2023,Corporate,USD,58000,1,JP_1019
3972,103973,SanJose,10/1/2018,12/12/2999,Corporate,USD,70000,1,JP_1035
3973,103974,SanJose,10/1/2018,3/25/2022,Corporate,USD,77000,1,JP_1030
3974,103975,SanJose,10/1/2018,1/4/2019,Corporate,USD,54000,0,JP_1018
3975,103976,SanJose,10/1/2018,12/12/2999,Corporate,USD,76000,1,JP_1027
3976,103977,SanJose,10/1/2018,12/12/2999,Corporate,USD,52000,1,JP_1016
3977,103978,SanJose,10/1/2018,12/12/2999,Corporate,USD,76000,1,JP_1029
3978,103979,SanJose,10/1/2018,12/12/2999,Corporate,USD,75000,1,JP_1029
3979,103980,SanJose,10/1/2018,1/8/2019,Corporate,USD,77000,0,JP_1029
3980,103981,NYC,10/1/2018,12/12/2999,Corporate,USD,79000,1,JP_1030
3981,103982,NYC,10/1/2018,12/12/2999,Corporate,USD,54000,1,JP_1018
3982,103983,NYC,10/1/2018,12/12/2999,Corporate,USD,75000,1,JP_1029
3983,103984,NYC,10/1/2018,5/7/2021,Corporate,USD,85000,0,JP_1024
3984,103985,NYC,10/1/2018,10/21/2021,Corporate,USD,80000,1,JP_1025
3985,103986,NYC,10/1/2018,11/3/2022,Corporate,USD,57000,1,JP_1015
3986,103987,Boulder,10/6/2018,12/12/2999,Technology,USD,99000,1,JP_1038
3987,103988,Boulder,10/6/2018,8/17/2021,Technology,USD,92000,1,JP_1039
3988,103989,Boulder,10/6/2018,10/5/2020,Technology,USD,96000,0,JP_1039
3989,103990,Boulder,10/6/2018,1/6/2019,Technology,USD,93000,0,JP_1038
3990,103991,Boulder,10/6/2018,12/12/2999,Technology,USD,97000,1,JP_1038
3991,103992,SanJose,10/8/2018,4/25/2019,Corporate,USD,55000,0,JP_1015
